0,119.49,22.632,154.16,33.947,60.281,77.289,10.768,94.463,131.22,43.732,164.72,130.41,66.117,48.209,57.764,167.84,136.71,163.08,36.385,40.875,154.21,100.22,172.47,8.6936,99.427,35.199,28.052,76.256,139.47,135.31,73.697,124.21,4.0061,131.19,146.81,6.3015,23.108,131.4,1.4873,34.307,41.748,51.374,148.41,152.08,144.34,165.28,99.996,152.77,95.291,141.23
10,28.975,7.3759,13.117,16.389,18.801,17.726,15.267,11.539,4.2069,20.269,0.53514,17.014,40.451,11.34,12.531,89.938,33.248,14.593,10.719,11.381,61.392,47.943,41.145,0.38922,8.8029,23.364,4.1658,29.699,24.766,13.406,17.102,12.957,0.13774,22.859,32.416,0.82139,0.0068493,91.781,7.7657,12.553,0.5736,17.142,10.192,15.768,3.3294,30.242,37.264,11.937,6.1849,3.7146
20,45.404,10.832,4.1662,8.731,14.667,4.0676,5.2133,8.5542,5.4529,10.107,12.615,17.088,34.914,27.966,16.277,23.426,17.061,4.2536,1.9352,8.9892,9.7727,11.423,8.2088,11.458,7.9831,1.4131,7.6762,14.103,21.865,28.964,5.8288,3.508,2.0966,7.0839,24.912,1.2812,8.6785,16.648,9.5821,12.037,1.6498,7.583,3.1609,16.271,16.637,8.6345,28.124,3.4939,18.835,1.6561
30,22.765,4.807,17.176,11.111,15.264,15.616,1.186,2.598,6.0967,15.12,2.7185,4.9243,21.903,3.8496,17.934,4.3394,0.039421,17.404,17.577,16.66,5.1024,24.587,11.336,5.5188,9.5845,14.056,21.305,28.82,8.2075,5.157,13.307,38.646,0.0082229,4.0286,2.1906,4.2778,10.583,2.6943,13.687,16.182,0.077202,0.10216,0.68449,5.8146,4.9645,4.2037,32.693,15.312,1.0341,1.1626
40,22.612,7.3242,4.1091,9.5196,1.1299,16.642,6.7141,17.011,0.26567,1.7624,22.465,5.3221,21.927,7.1763,18.987,6.2604,11.247,2.1751,14.264,2.9388,11.616,28.2,8.088,3.7096,8.0151,13.464,26.244,26.183,8.196,10.789,1.3549,20.007,18.09,2.5319,2.8091,1.7259,18.879,21.133,16.962,2.6547,14.525,4.4463,9.5419,10.85,2.9927,68.491,15.558,13.29,5.3669,1.3701
50,41.972,20.136,21.052,9.7559,17.316,2.3059,3.034,6.1501,15.708,11.797,12.274,30.061,26.135,2.259,24.139,4.8396,12.835,13.597,2.8727,17.949,1.447,25.512,11.034,4.7599,22.01,1.5049,3.9763,18.963,4.0657,12.867,12.603,22.757,4.7008,0.33148,10.562,0.11629,19.675,30.247,1.9978,19.852,13.5,4.8176,2.6778,8.1122,8.6156,11.173,22.928,3.9137,6.7328,2.4058
60,40.608,11.666,4.41,7.2659,2.557,9.249,5.9624,0.20126,14.407,4.1421,10.035,1.7801,26.145,19.332,10.139,1.6315,13.832,9.8228,4.3493,8.6792,46.083,10.155,34.325,7.1159,27.279,5.9098,23.132,23.112,10.062,18.88,5.2911,1.9428,15.815,6.632,4.3308,10.892,14.403,36.977,6.7637,2.7668,10.298,0.64284,13.166,6.372,14.981,10.226,28.25,11.23,2.329,1.0726
70,27.447,11.16,26.161,13.006,7.257,6.8676,3.8514,13.088,4.8582,5.1207,10.854,10.527,12.199,6.5554,17.743,23.415,19.416,10.281,4.4172,18.523,1.284,27.643,0.18735,8.1502,4.7094,2.2824,11.431,32.556,4.4094,31.137,7.1966,15.091,6.5898,7.0443,5.7475,9.4656,15.086,22.718,6.5412,3.9353,16.569,6.5004,2.9261,10.675,14.298,14.532,32.658,17.215,24.696,5.0345
80,8.0071,2.8612,25.75,12.492,13.534,14.174,23.604,1.4691,9.7155,7.7674,6.2501,0.97911,25.972,23.063,26.492,0.32772,6.7329,1.3959,7.9823,13.84,15.434,12.615,21.628,8.2086,16.055,4.9499,15.869,3.6681,5.0784,9.2008,2.967,44.504,8.4313,8.3476,6.3579,7.4834,1.5957,11.024,1.7775,14.645,14.974,8.3138,20.356,7.3536,5.7554,46.94,29.903,13.794,5.8054,0.9128
90,34.743,12.556,8.3773,17.928,16.596,8.2177,7.9122,4.7941,2.1423,8.3973,3.4707,10.733,26.844,1.0961,16.295,0.6124,11.142,6.7608,3.9535,10.834,5.1557,38.313,18.745,4.2921,7.4197,15.71,2.6742,10.006,12.282,20.152,12.524,24.027,6.0146,6.102,17.081,7.1381,0.41793,47.959,9.8714,6.5105,2.6098,5.0882,12.486,2.4077,11.049,31.071,25.3,18.935,17.768,1.6999
100,35.919,6.9499,23.619,4.7387,4.5139,15.309,5.2458,5.6511,6.7776,8.4253,6.8304,16.054,29.752,25.442,24.402,17.151,2.6786,3.2755,0.10425,7.8712,39.999,35.796,2.8937,4.4008,4.5997,2.4613,13.803,10.441,5.5404,2.4528,2.0213,32.931,1.3303,8.0651,24.299,13.674,15.396,11.88,6.383,5.5772,6.2819,0.47813,3.5947,2.9197,0.46347,5.7338,37.72,10.07,48.252,28.739
110,17.062,13.575,27.963,5.0714,7.6667,16.433,7.7213,4.6004,13.608,2.247,10.662,17.278,36.18,12.137,20.569,26.82,5.4776,10.42,6.528,14.035,35.836,32.868,14.393,8.6855,10.981,5.5567,12.525,17.116,19.151,15.76,2.1794,29.678,3.7677,14.564,10.505,5.434,19.486,29.437,8.9431,4.8805,1.2298,11.356,3.1023,0.39932,1.941,1.6603,30.783,8.0406,2.5805,4.0851
120,20.874,15.658,9.4444,6.4528,12.363,7.8744,10.371,10.703,2.6455,7.5376,5.7661,10.947,21.841,31.913,17.126,5.9447,15.536,0.11735,18.597,15.094,14.531,35.086,6.2361,10.411,17.962,7.126,17.081,34.123,27.168,6.7164,9.4943,25.873,10.377,12.317,19.462,26.332,0.31724,41.098,6.75,11.299,7.2955,6.774,8.1375,19.98,16.028,5.776,23.518,6.1899,15.398,8.4054
130,48.644,5.6696,0.87338,0.84154,8.2644,11.102,1.1227,3.1818,13.064,0.82563,18.006,1.029,26.269,23.894,16.089,1.1494,12.695,4.8255,21.471,13.312,18.448,51.965,9.4924,3.0386,0.84151,4.053,2.034,32.958,9.0105,8.2667,10.518,11.157,3.9362,13.24,3.2535,4.874,28.612,54.379,2.9608,21.534,10.773,5.9925,33.938,10.027,1.0434,17.286,24.941,6.0244,9.4896,4.6326
140,35.582,7.4126,18.758,0.38135,0.80722,5.0774,8.8085,2.9639,14.046,4.9675,2.4451,5.0309,30.561,13.753,18.545,14.906,5.6185,11.638,15.942,2.0393,12.891,19.117,4.0226,13.691,4.1705,5.9104,32.034,11.932,6.1731,12.394,3.3632,26.546,2.3757,7.517,25.302,9.8763,2.553,18.083,5.3998,0.17707,13.377,3.9909,0.19127,8.746,2.2363,13.211,22.192,2.2925,32.104,5.6226
150,31.674,9.5298,3.7748,13.625,3.0904,9.898,7.7574,16.11,2.6392,2.2086,5.6702,2.3226,26.298,33.643,29.231,6.4052,15.393,14.545,14.098,7.0379,35.365,28.953,40.007,4.962,10.212,6.4261,30.506,16.49,4.1568,11.538,8.6842,19.76,2.5484,8.8142,11.341,6.0337,3.6925,43.949,19.661,9.0227,19.653,6.1309,8.408,1.4886,22.281,1.3073,33.375,7.0433,10.923,12.277
160,26.542,4.9415,33.736,13.623,10.778,2.2355,7.5064,0.78126,7.0884,0.92306,12.211,1.8434,25.188,25.674,18.974,30.539,7.3183,8.1263,16.211,5.2501,25.195,14.948,28.718,6.5964,20.942,6.1572,10.447,22.326,20.146,9.8905,9.1543,14.243,1.32,11.447,24.349,0.53786,14.295,25.165,1.1686,13.191,23.795,6.5246,31.08,9.6686,19.294,20.247,20.205,6.2721,9.1944,8.7003
170,58.103,2.2128,9.2696,7.9407,7.3219,5.0763,12.29,3.4671,9.5663,0.71871,19.246,12.649,21.48,18.441,21.341,31.084,8.7378,7.4088,9.8256,3.193,38.908,28.078,13.517,7.9924,0.53705,8.5529,15.611,24.65,23.409,7.6764,14.858,29.07,7.5113,17.279,9.1542,13.997,8.3427,16.734,18.506,14.59,15.713,10.032,14.396,20.473,36.211,20.142,30.99,7.6992,15.587,4.2251
