0,119.49,22.632,154.16,33.947,60.281,77.289,10.768,94.463,131.22,43.732,164.72,130.41,66.117,48.209,57.764,167.84,136.71,163.08,36.385,40.875,154.21,100.22,172.47,8.6936,99.427,35.199,28.052,76.256,139.47,135.31,73.697,124.21,4.0061,131.19,146.81,6.3015,23.108,131.4,1.4873,34.307,41.748,51.374,148.41,152.08,144.34,165.28,99.996,152.77,95.291,141.23
10,35.305,15.659,9.7902,19.645,9.0456,31.882,4.5709,6.3093,9.2597,5.087,14.674,4.4539,8.3388,10.834,20.246,13.262,34.065,15.773,14.615,3.1187,2.1927,10.192,9.9351,3.7302,10.203,3.9758,13.087,27.475,1.2653,28.078,16.892,1.8253,0.10784,29.583,35.034,14.266,5.6682,8.9275,2.7562,6.9502,9.0154,10.55,23.105,9.6915,1.7441,1.2001,19.105,11.326,6.8078,18.757
20,24.504,2.6105,3.9923,15.544,5.0876,3.5075,5.2122,8.8458,27.608,16.403,3.7335,25.156,10.4,0.98887,11.031,7.4084,2.4285,11.223,11.838,6.4193,0.83442,14.555,8.0298,10.678,4.6863,5.7536,3.6961,17.809,9.1362,8.7993,29.37,16.297,0.4836,9.8045,4.031,7.4079,8.4175,1.8847,4.5775,12.099,8.7135,1.498,4.9759,5.3027,28.713,30.966,34.099,5.2687,10.817,2.3699
30,36.022,12.59,1.8703,2.5223,4.573,1.9176,3.287,14.11,15.653,7.5548,7.0311,29.145,26.139,3.6134,14.908,12.148,8.5977,15.772,11.753,4.3804,12.529,28.584,13.965,5.2235,27.463,13.759,13.846,14.172,6.8516,42.006,32.05,2.2085,3.2274,18.269,6.8049,7.7617,3.105,18.258,7.6256,1.6151,3.6299,0.27878,3.2389,14.526,25.562,49.606,23.909,16.045,2.6048,2.9072
40,55.711,16.795,3.2199,12.888,9.737,0.85138,3.7759,15.392,2.8279,1.185,13.892,13.629,17.857,2.2567,0.16295,0.10014,16.957,5.4601,16.727,17.757,2.5266,12.082,2.2561,14.784,10.465,1.8403,0.75565,25.541,6.9719,46.61,11.198,16.331,20.063,13.39,29.867,0.97185,2.1246,13.395,4.0101,5.3013,4.0771,8.7815,37.048,3.5874,13.252,4.5262,15.873,2.2167,15.479,10.423
50,8.1156,13.66,16.998,17.849,1.5943,27.291,8.3621,33.178,20.427,8.4545,10.395,30.736,15.679,12.616,16.192,10.045,24.838,0.71783,1.2853,1.959,37.929,12.237,2.5255,3.3592,9.3739,3.7373,3.7454,24.073,2.8502,35.367,13.222,2.9681,8.3111,20.581,3.9021,11.428,6.0819,20.203,1.7271,3.5194,9.9877,9.5942,35.633,25.405,8.9924,22.583,24.275,14.064,6.5689,8.2973
60,28.58,19.674,26.682,9.8823,18.128,2.5576,0.31106,16.953,3.2417,12.661,11.107,2.5079,16.14,6.3541,1.5812,22.19,14.917,12.189,16.817,4.0416,5.0911,11.09,9.3292,4.7944,8.774,3.9169,9.6769,5.6735,9.996,17.43,10.55,57.856,7.8148,10.036,27.181,1.7105,6.4775,3.0492,19.935,17.202,9.4171,1.7309,5.9925,16.243,4.594,9.7244,13.042,21.587,0.56231,8.9468
70,27.09,20.542,30.453,0.3363,5.3241,14.25,2.4763,24.981,4.0401,3.1209,0.5527,4.1073,23.339,12.914,4.5888,9.1133,3.6925,12.765,2.26,0.091965,6.1192,5.513,13.518,14.077,18.594,3.3102,10.105,17.034,6.2734,12.532,13.498,38.013,5.7435,3.5133,3.1243,15.452,2.7551,29.629,23.94,0.14394,5.7267,12.79,24.037,7.312,9.8578,20.93,31.151,4.4727,1.6213,10.574
80,37.621,20.873,5.8867,8.6258,4.484,3.9693,5.9827,1.2448,0.55391,26.102,9.0827,31.013,28.333,14.008,8.7772,4.6305,25.244,14.076,2.0571,10.283,1.2901,13.748,8.8641,4.2386,10.246,2.6858,3.3821,19.894,14.57,12.196,15.034,38.722,6.127,17.076,5.3623,1.4001,7.8829,13.492,4.8652,6.3757,4.5103,19.088,0.6092,16.489,8.1667,5.2704,31.128,10.151,9.5814,14.321
90,31.656,10.957,2.0207,14.287,20.288,6.203,2.4798,15.367,16.952,2.3871,12.566,18.891,9.8683,9.1686,5.3332,10.083,1.0739,5.2161,14.78,3.757,18.365,16.087,12.986,2.8353,4.3209,12.858,9.4099,21.67,27.331,26.041,10.883,37.039,1.1097,14.557,4.9662,1.683,10.217,5.7246,23.284,17.686,8.2565,8.7071,0.74895,12.9,14.359,10.181,18.574,15.889,20.073,6.9058
100,31.335,3.1379,1.7164,7.8394,20.512,15.937,5.2113,6.3032,0.54289,11.239,13.935,48.971,10.323,16.535,3.6564,14.959,7.5472,11.785,11.094,5.6217,4.2825,17.79,12.124,19.317,2.5972,1.1182,0.97411,17.85,1.3785,7.1601,19.893,41.343,1.8965,6.361,0.058852,3.9913,3.762,36.99,18.551,3.2379,7.4586,2.6784,18.571,0.043242,35.347,10.826,27.405,14.503,10.604,6.4292
110,30.978,21.131,1.1326,1.7853,11.979,5.8159,0.92816,13.705,0.43554,23.839,1.6698,13.479,13.543,7.8949,3.6053,13.184,8.8901,1.4408,5.631,17.658,8.0747,23.163,12.763,1.2575,9.5097,9.2421,5.58,14.834,9.8424,22.558,26.22,29.78,13.619,10.727,3.5097,4.3146,7.7365,26.68,35.684,3.4533,16.118,7.1136,6.4062,18.269,4.6656,7.2992,26.416,22.408,16.909,0.1403
120,32.64,20.821,3.6117,3.2261,9.0408,2.4518,1.7003,12.413,5.3331,24.869,7.3653,32.305,24.193,19.389,12.113,4.4363,5.3134,13.273,17.166,15.717,4.6552,31.545,2.5203,8.9814,16.394,8.5432,11.205,13.109,1.1247,20.526,19.246,7.2701,10.879,16.2,5.6345,1.0815,11.189,13.44,3.9804,37.014,9.2806,3.8093,9.0348,17.679,21.082,5.2591,24.364,7.9066,10.374,20.087
130,47.943,21.022,3.7315,6.0853,19.235,21.637,1.2536,1.8054,0.24084,3.2594,3.4951,16.043,11.71,8.165,15.836,15.72,11.356,2.2125,11.266,0.65601,3.5221,33.567,28.137,11.537,17.421,17.811,4.1323,9.2047,2.9891,20.149,21.667,8.1112,3.7272,11.956,4.6352,0.56756,0.10666,13.067,3.6395,4.8572,0.36007,1.9062,40.437,1.6614,4.1404,23.704,21.413,10.752,1.1455,11.041
140,22.437,11.637,3.378,3.0735,10.923,1.4037,1.898,14.625,5.7428,28.152,15.278,24.965,34.233,0.74882,4.6507,12.872,3.167,2.5067,6.3859,11.844,3.4399,22.64,30.897,6.9657,12.746,9.0656,3.395,7.9871,20.458,29.952,9.5455,21.065,3.4231,6.2625,14.458,2.5771,3.3823,18.292,9.0656,16.811,24.066,2.7593,8.5113,1.1709,23.748,7.23,30.671,12.222,3.9684,2.5563
150,33.555,18.147,1.5795,19.514,2.1919,17.534,9.691,11.34,5.2203,6.2457,19.872,18.177,9.7818,10.072,11.737,7.1169,8.7066,16.833,17.25,8.8974,28.831,20.98,7.7219,3.687,8.921,10.2,10.836,13.354,7.0658,3.2985,14.448,40.894,0.035352,21.771,12.049,9.1842,6.2832,26.35,19.115,25.516,10.667,4.2539,2.1413,1.118,25.453,19.418,13.924,3.7998,9.3243,6.1401
160,13.477,15.938,0.056631,16.453,2.8593,11.96,12.449,14.044,10.117,10.615,18.498,14.708,0.90578,15.191,22.412,1.8146,6.5927,1.2667,4.7567,21.435,17.259,24.475,2.7136,2.4721,0.42051,14.657,8.0485,1.4475,2.7838,8.0337,18.43,24.081,4.1581,2.7693,2.2764,1.8523,6.3467,10.548,16.76,2.0021,2.8379,21.933,25.319,6.2125,22.827,29.75,17.835,29.717,5.6343,1.7784
170,33.949,23.963,16.541,0.4124,12.411,3.6778,12.63,1.0764,3.2195,5.6072,18.473,21.153,20.967,0.48332,2.9493,0.27358,13.486,6.659,2.3976,6.6913,4.5471,10.915,26.818,0.12399,29.245,8.2273,9.0489,3.4354,13.736,7.7543,3.0747,34.051,1.1007,31.456,15.43,15.617,0.43567,9.2174,12.284,1.9942,2.8619,8.2958,5.7519,23.014,10.243,37.992,23.327,14.313,20.73,11.456
180,37.746,16.441,0.20732,11.29,15.428,16.565,9.5653,5.4559,0.52249,16.161,3.1477,19.702,16.946,9.8745,3.432,1.3293,2.6094,13.421,15.18,5.2804,27.942,9.6909,13.013,9.0016,11.552,13.137,14.036,10.791,11.741,0.28385,13.706,33.341,4.0993,13.714,6.4327,0.76096,13.854,10.286,16.443,14.889,4.8333,0.34728,12.191,6.504,2.2839,0.24367,16.336,11.881,12.5,3.5841
190,49.558,34.298,9.9356,4.3037,2.5232,6.7475,1.2703,3.047,5.2072,3.3215,23.957,40.509,23.498,4.04,11.977,16.453,28.876,3.7781,14.375,4.3049,14.813,30.405,8.4986,5.0019,6.5048,2.6325,3.8417,9.3894,2.067,12.423,11.724,25.697,1.3917,5.2579,13.586,6.326,5.4177,13.954,2.8765,15.68,7.4741,2.4129,11.528,0.78494,12.274,18.809,36.329,0.29966,2.5535,11.922
200,29.063,11.61,8.8277,31.272,10.261,18.081,11.686,10.217,5.4995,18.958,19.803,15.804,23.553,12.881,8.1427,13.341,0.12807,17.252,14.546,1.5603,25.231,12.79,14.672,7.7936,5.8138,3.2472,0.06965,28.327,1.027,16.31,22.241,29.178,2.1458,0.18652,18.446,2.5294,5.2331,13.589,33.012,2.4544,11.86,1.4866,13.967,8.8227,15.359,9.1053,31.6,5.8558,14.352,16.49
210,11.706,35.375,16.867,9.0447,12.613,6.2,14.723,10.74,1.3657,14.296,18.099,33.122,17.075,10.409,4.1162,5.4301,5.2035,23.532,1.4203,1.3422,9.0954,27.35,2.7652,3.6889,0.41579,6.3436,12.325,5.623,22.085,9.0031,22.456,21.883,9.1077,2.8149,20.052,3.8388,2.8543,11.423,2.5057,2.115,14.54,7.7232,1.5295,11.178,2.4537,37.254,32.954,2.206,18.125,3.2426
220,19.038,5.1003,11.992,28.283,10.187,6.0249,10.173,5.2245,7.4142,26.584,9.8683,27.577,26.481,6.0034,7.9058,4.6863,8.8744,21.343,24.577,7.0382,28.849,32.642,3.5522,3.5924,2.1467,3.8717,5.1544,1.0632,8.5353,10.761,14.47,37.164,8.5349,16.274,17.254,4.9605,3.8413,10.469,33.351,8.2497,9.5047,15.864,24.527,12.586,9.2321,10.537,17.822,13.254,8.8415,8.6814
230,35.626,0.29952,11.701,2.427,17.916,5.4502,0.7082,2.9957,9.4373,13.639,2.1666,8.0093,22.79,7.8914,11.616,29.041,9.9123,12.471,6.7039,0.87427,9.9527,46.764,0.5548,0.97027,3.3951,7.5142,4.7562,13.482,2.578,3.5091,13.432,16.885,2.039,14.791,37.453,4.5505,3.56,7.6884,10.376,8.9042,6.0131,5.6237,16.338,26.667,10.033,2.8382,37.043,4.1382,9.4959,11.332
240,44.008,28.262,3.0988,14.878,12.995,12.415,1.0466,5.8655,6.5385,24.434,5.1214,29.372,19.344,5.0318,4.5046,9.7784,20.115,7.3464,5.0989,1.5061,12.541,19.156,4.4247,4.8471,16.594,8.497,10.271,26.094,9.9915,2.6454,6.4552,35.368,13.329,5.9681,36.236,7.8895,1.9605,13.46,18.479,0.48755,2.1275,4.2944,3.1264,11.366,18.442,15.207,38.197,1.1186,12.985,2.1763
250,24.283,18.54,5.8938,9.4441,14.027,26.94,5.4169,19.205,5.6768,16.933,13.14,21.655,11.813,6.2852,32.126,0.9468,4.6531,8.6716,4.5857,4.5019,2.7216,18.329,21.164,2.5932,4.5805,14.948,4.8709,5.0119,0.74318,7.426,8.5166,24.104,2.7029,14.653,20.216,13.509,1.4052,12.7,20.337,8.7244,10.399,3.334,5.7288,23.386,22.565,8.5841,39.108,22.524,31.275,1.9903
260,56.605,21.249,2.6752,4.8694,32.551,3.0312,7.7501,0.35734,6.9813,20.348,14.398,33.373,7.3988,10.876,2.0445,13.853,13.218,11.408,7.4051,19.139,60.742,25.717,3.0937,3.3604,18.268,22.669,12.079,2.1858,2.4297,6.5746,11.964,35.263,7.7328,11.278,13.525,3.6981,9.3819,6.8349,19.228,15.756,25.949,4.3562,0.45564,6.8121,9.5573,2.0861,21.844,6.6366,0.77651,16.01
