0,119.49,22.632,154.16,33.947,60.281,77.289,10.768,94.463,131.22,43.732,164.72,130.41,66.117,48.209,57.764,167.84,136.71,163.08,36.385,40.875,154.21,100.22,172.47,8.6936,99.427,35.199,28.052,76.256,139.47,135.31,73.697,124.21,4.0061,131.19,146.81,6.3015,23.108,131.4,1.4873,34.307,41.748,51.374,148.41,152.08,144.34,165.28,99.996,152.77,95.291,141.23
10,144.26,130.63,120.06,105.61,113.6,136.74,98.456,111.87,107.85,95.534,113.14,105.99,98.077,107.67,126.78,136.08,123.86,119.49,131.88,115.76,122.6,84.616,136.66,84.224,116.85,100.01,115.38,115.06,125.96,123.99,101.57,113.08,104.16,124.6,125.42,94.871,100.82,117.29,129.68,116.41,114.79,116.64,114.31,114.48,113.84,121.37,113.64,121.15,95.349,106.37
20,151.19,107,119.84,115.38,89.38,108.49,121.52,121.92,104.96,95.229,113.96,123.75,104.18,81.178,99.834,127.12,114.54,119.84,126.46,117.5,123.33,114.18,124.44,107,113.18,89.626,116.16,112.7,120.09,154.39,112.7,111.88,136.42,130.46,123.76,85.7,117.23,121.12,98.82,100.72,120.18,110.23,125.61,108.34,107.02,127.17,112.94,127.31,107.8,108.79
30,135.83,100.7,100.37,99.385,92.159,124.53,100.3,109.65,110.7,119.15,128.64,123.48,96.627,106.76,103.95,117.65,117.85,115.59,138.79,108.17,125.74,102.13,121.62,105.68,117.65,112.83,110.41,99.531,115.33,124.52,126.76,133.81,107.71,126.35,136.55,98.871,100.18,108.97,123.67,102.95,105.92,118.9,130.2,111.96,150.73,116.27,113.92,131.23,134.44,111.41
40,134.01,104.94,118.61,112.47,89.873,110.53,114.6,113.32,103.37,106.16,108.79,122.52,113.61,103.64,122.48,133.24,133.27,117.65,135.97,111.27,113.19,97.079,137.82,109.77,125.65,86.013,113.35,121.51,100.14,117.17,122.04,121.99,124.68,129.12,129.87,81.277,129.82,140.5,110.11,109.72,110.29,115.57,124.98,127.08,123.74,121.25,106.81,124.54,124.72,119.38
50,117.76,117.21,123,103.16,104.03,105.62,97.539,114.92,108.45,101.3,116.81,110.13,98.186,112.82,133.58,128.73,106.39,111.28,115.21,98.985,112.1,112.89,128.2,110.41,119.02,86.278,106.42,105.61,123.48,123.36,119.75,112.76,115.09,103.04,138.15,93.27,104.99,111.44,103.62,101.17,112.73,115.87,122.47,123.4,99.394,122.26,119.54,129.07,120.04,117.75
60,134.06,120.38,114.3,106.02,96.113,110.49,98.902,129.69,120.32,101.63,120.83,114.49,89.925,114.82,134.41,122.46,127.78,107.97,117.99,104.25,119.4,117.58,138.31,112.36,137.59,108.62,104.3,120.91,127.86,126.92,111.83,116.33,100.7,110.13,146.8,118.91,104.47,127.4,106.16,109.25,103.24,105.99,128.12,124.56,125.01,118.22,94.865,127.95,117.49,106.85
70,123.47,121.11,124.61,108.05,95.272,119.99,112.2,124.64,101.37,110.83,124.65,114.11,86.258,123.58,122.24,135.27,130.79,109.31,140.47,107.61,115.61,98.382,125.7,99.952,126.13,107.38,97.857,132.07,97.252,123.74,103.53,119.58,109.54,122.25,136.95,110.95,117.61,125.49,106.07,113.47,107.25,113.9,109.34,120.29,110.31,125.04,108,122.19,114.62,114.68
80,126.69,107.97,113.05,108.92,95.024,114.81,101.02,115.98,108.06,106.5,118.59,109.36,93.691,106.47,104.77,113.49,122.61,107.41,119.41,118.23,106.33,130.26,119.18,116.79,126.95,122.43,109.79,128.8,107.23,136.51,125.23,124.49,122.75,109.65,136.54,105.45,112.85,116.17,115.71,112.81,107.66,126.71,126.61,121.67,128.84,113.49,108.29,132.19,114.48,107.11
90,138.34,101.62,131.85,107.22,100.74,95.301,124.26,112.1,126.16,107.03,147.51,95.83,109.25,125.67,126.97,120.42,108.97,119.78,112.89,102.68,130.31,101.21,138,106.55,111.99,83.015,111.44,122.64,125.13,123.68,115.14,124.16,113.52,125.92,127.62,108.93,117.56,135.19,99.056,120.16,112.75,113.86,135.99,111.45,125.44,120.86,122.41,133.63,107.21,98.465
