0,119.49,22.632,154.16,33.947,60.281,77.289,10.768,94.463,131.22,43.732,164.72,130.41,66.117,48.209,57.764,167.84,136.71,163.08,36.385,40.875,154.21,100.22,172.47,8.6936,99.427,35.199,28.052,76.256,139.47,135.31,73.697,124.21,4.0061,131.19,146.81,6.3015,23.108,131.4,1.4873,34.307,41.748,51.374,148.41,152.08,144.34,165.28,99.996,152.77,95.291,141.23
10,109.53,82.864,129.64,33.433,52.003,64.829,11.369,82.103,143.74,27.61,104.98,124.06,63.864,37.353,67.406,172.07,121.35,136.35,4.7633,18.658,156.88,103.8,123.08,2.7993,74.405,31.947,47.961,72.957,134.19,124.12,64.503,123.39,3.0842,76.739,130.25,3.6011,23.513,124.59,61.316,1.5423,5.0647,49.505,133.37,145.8,134.82,175.48,93.394,135.77,93.314,136.52
20,90.731,131.84,77.918,29.975,35.951,57.157,17.06,79.576,27.573,21.785,106.05,108.38,60.457,44.612,52.052,159.12,104.14,98.385,27.846,17.105,150.61,113.81,118.34,8.3153,77.317,42.243,70.515,54.777,90.166,133.87,65.542,115.55,9.4705,43.646,139.29,6.1767,24.992,118.99,37.002,21.138,23.355,52.505,139.5,132.88,46.421,173.83,93.495,147.73,128.14,107.41
30,82.45,68.108,18.075,24.272,42.121,47.819,16.962,74.106,14.208,17.651,99.584,111.99,56.935,23.836,50.694,123.22,112.2,108.25,32.986,5.482,154.1,109.72,161.01,2.4589,64.316,33.819,28.568,53.902,82.186,142.07,65.44,125.08,0.78054,29.781,140.11,13.424,28.229,121.19,6.0564,39.175,27.314,28.772,118.64,124.63,2.7268,169.65,90.031,143.02,100.65,76.509
40,75.971,39.516,22.544,20.677,30.485,49.816,20.331,93.491,28.626,17.611,113.25,98.979,61.034,21.274,43.391,115.18,92.472,89.018,25.657,25.825,151.76,76.702,84.411,0.010146,60.883,32.433,32.229,56.42,84.269,134.82,58.176,111.43,1.4498,20.12,150.49,4.9851,24.413,122.45,23.853,31.524,34.44,22.684,75.798,125.6,1.8827,168.68,90.768,107.5,110.42,76.112
50,77.118,24.584,28.994,17.127,31.766,56.044,19.541,51.546,4.5246,16.467,93.94,66.072,53.86,0.66604,53.315,76.498,79.585,90.637,17.049,22.427,154.41,43.693,34.012,7.9564,62.913,22.726,24.317,51.49,85.301,147.81,54.868,105.72,0.54954,19.741,154.14,7.1514,32.168,125.45,23.188,34.835,43.438,11.486,99.629,124.52,11.83,149.23,98.001,46.281,91.401,55.593
60,65.365,41.789,30.051,17.557,19.667,54.595,17.031,30.418,2.5428,18.59,88.08,55.365,49.866,6.6185,59.199,89.129,49.422,96.029,15.267,9.4615,145.85,57.182,9.1981,10.087,52.336,19.414,7.3002,44.122,72.121,153.04,40.175,105.56,0.34936,19.785,133.25,11.589,28.86,122.42,20.479,44.39,25.798,22.633,22.081,120.37,23.068,147.53,84.897,2.6682,84.595,35.999
70,64.32,42.448,43.213,14.834,15.501,45.645,10.924,2.7684,3.9232,13.46,84.365,64.013,38.693,4.0148,52.313,53.695,53.33,28.914,30.071,0.44879,146.9,44.949,26.578,14.289,54.489,20.775,18.246,47.485,63.852,147.46,43.667,91.331,0.40597,4.3078,118.6,11.02,20.225,126.38,4.5485,42.072,37.933,15.9,73.106,132.97,9.1319,120.26,80.175,25.393,54.088,1.0368
80,65.097,21.149,38.871,10.642,8.2603,33.079,19.978,16.419,8.2165,7.704,64.164,59.221,34.44,3.7706,19.645,49.879,55.754,23.978,27.437,6.7059,143.3,36.44,5.0917,21.415,42.48,23.108,0.0095043,45.037,71.133,150.72,31.77,93.01,0.70967,20.954,98.784,7.5701,20.95,120.36,1.8734,26.674,21.692,20.936,46.859,125.44,19.337,101.24,76.334,22.594,20.445,4.6299
90,67.827,14.924,25.577,14.117,14.132,31.63,26.202,22.699,6.7,2.367,54.256,65.389,35.279,3.3177,18.931,52.021,38.209,23.315,25.789,6.4373,116.24,15.965,12.388,12.804,32.27,25.768,8.9596,33.993,58.624,171.54,30.358,101.09,2.8076,14.477,84.433,6.8477,20.495,111.18,4.7695,35.075,22.38,22.651,80.081,120.41,18.846,69.478,83.535,43.078,29.26,15.822
100,62.768,24.014,34.719,13.201,15.09,36.673,27.523,14.289,4.6401,1.5056,83.612,76.874,33.149,3.7438,34.996,34.591,47.657,16.332,21.389,12.036,103.95,20.936,6.6188,9.0667,31.653,26.471,3.3131,41.189,55.678,153.04,29.427,90.47,0.019685,16.5,87.064,6.6925,27.087,106.84,22.887,32.077,29.851,23.546,50.506,101.59,19.446,84.997,86.488,41.264,38.286,17.811
110,55.126,7.5481,26.983,8.829,14.376,39.838,23.274,19.909,6.0818,2.8499,84.312,67.379,33.094,7.2855,49.544,36.112,59.525,23.291,49.724,1.2481,86.947,9.1181,12.897,10.179,16.061,31.898,5.6722,32.289,48.134,132.71,22.719,88.719,6.1264,25.268,77.912,9.1863,21.369,97.817,29.289,27.208,15.942,23.598,18.946,97.867,26.695,85.041,79.338,24.801,36.253,8.2763
120,55.955,5.9743,28.779,8.2731,8.2388,32.321,26.483,9.107,15.412,0.044463,54.275,58.226,31.89,2.8508,28.431,39.065,41.103,39.979,60.001,0.25122,80.772,0.24671,1.9479,5.8408,18.162,23.488,7.2652,33.907,42.326,179.94,26.045,77.196,6.8845,30.571,69.253,9.5751,21.632,95.384,35.677,34.417,15.353,19.723,22.728,113.9,25.007,95.226,75.048,25.035,3.2334,12.482
130,53.227,0.012923,37.508,11.12,6.9137,27.047,31.634,16.015,13.019,2.4888,53.659,61.763,34.569,4.5728,30.37,31.493,42.622,27.123,59.476,10.315,80.222,15.926,13.668,0.54936,19.917,25.972,8.0804,35.117,26.727,43.353,29.652,65.057,14.3,25.803,51.322,10.62,15.802,90.544,19.466,34.358,28.089,22.673,14.117,115.76,24.25,108.66,82.371,29.502,12.609,17.681
140,48.816,3.6876,33.838,14.65,7.6869,19.29,39.228,11.318,9.0386,4.0674,36.099,50.749,30.788,19.555,32.47,18.487,8.7987,10.1,58.988,10.036,69.852,18.695,19.81,1.9132,20.757,32.68,9.6144,38.007,17.908,67.037,26.5,44.919,10.897,26.422,37.254,9.9048,17.743,91.43,23.233,25.845,19.851,28.846,13.306,124.75,18.285,97.032,79.349,24.672,13.465,19.107
150,46.313,10.945,22.496,16.579,4.6098,25.08,41.898,6.0947,3.2383,6.3842,37.888,53.222,27.429,23.338,24.474,29.487,31.751,22.035,75.277,11.341,71.271,8.7376,19.714,13.54,19.682,33.223,21.193,32.22,19.778,21.082,17.733,48.038,9.5301,30.484,36.58,12.224,18.588,92.65,35.919,25.265,20.587,24.993,29.887,126.99,22.764,70.012,82.847,22.401,8.4158,15.505
160,40.644,9.1936,21.997,15.581,10.547,26.186,46.337,16.363,0.2707,2.2095,39.434,53.804,22.619,16.137,15.677,20.986,17.21,27.484,68.505,8.399,55.181,6.3772,11.071,23.891,20.098,27.773,28.29,31.83,29.925,11.19,32.685,51.781,9.7545,26.316,33.333,10.373,16.833,80.127,12.586,22.505,16.311,27.211,26.788,115.31,17.629,53.745,76.044,16.683,34.514,22.086
