0,119.49,22.632,154.16,33.947,60.281,77.289,10.768,94.463,131.22,43.732,164.72,130.41,66.117,48.209,57.764,167.84,136.71,163.08,36.385,40.875,154.21,100.22,172.47,8.6936,99.427,35.199,28.052,76.256,139.47,135.31,73.697,124.21,4.0061,131.19,146.81,6.3015,23.108,131.4,1.4873,34.307,41.748,51.374,148.41,152.08,144.34,165.28,99.996,152.77,95.291,141.23
10,131.24,49.788,102.08,48.132,67.41,67.046,18.722,86.906,174.29,37.297,157.41,126.04,68.351,31.982,44.3,174.42,138.36,175.47,36.667,36.765,151.58,85.271,166.93,6.6142,81.593,48.946,19.489,63.008,136.67,126.36,80.85,116.14,20.301,122.32,146.79,0.61509,14.333,135.25,42.832,23.855,49.136,56.081,140.14,141.74,70.884,164.34,102.13,146.12,89.98,145.83
20,131.27,31.683,78.34,49.887,69.61,83.248,19.454,83.584,179.53,13.443,139.97,150.91,69.18,6.8086,32.907,166.03,130.53,178.18,18.86,58.622,150.72,94.444,167.34,6.6329,109.01,20.084,6.0173,67.939,145.12,130.93,83.827,116.28,75.94,104.92,146.23,8.4731,28.94,131.7,5.4861,16.306,47.231,56.513,158.52,148.17,33.212,171.3,98.59,129.23,94.047,148.92
30,123.19,43.407,64.137,49.842,57.453,77.822,14.563,83.291,175.59,24.117,111.49,136.91,65.17,26.681,35.42,167.67,127.62,178.18,67.228,68.575,144.03,111.65,159.61,3.6806,112.3,39.139,24.053,67.018,152.17,136.8,69.745,109.32,29.139,88.091,143.54,1.5462,9.787,131.34,4.7102,11.624,76.143,59.809,169.33,146.01,41.591,174.65,105.14,106.33,93.317,135.72
40,128.57,44.633,21.73,58.542,63.377,93.929,19.126,90.666,158.65,15.111,114.61,142.19,68.232,9.0828,70.537,165.96,122.73,176.09,100.89,66.601,150.11,129.11,160.32,9.7589,130.98,24.981,55.981,64.849,134.17,133.49,72.648,102.08,4.4477,95.659,150.38,2.3039,6.649,136.08,5.0534,17.276,87.208,54.796,175.37,142.97,9.1379,170.43,103.09,111.11,94.41,115.17
50,126.5,17.475,9.0214,62.131,80.639,96.774,3.0803,74.543,171.89,8.5834,82.975,143.46,73.86,1.7157,59.106,150.51,103.22,170.01,128.86,70.772,150.35,137.15,153.17,8.9406,136.08,5.5797,84.178,65.022,147.01,143.99,72.335,101.52,16.658,83.312,149.83,12.263,10.115,136.22,8.7522,18.683,130.56,36.39,169.93,161.87,17.79,178.77,103.19,94.812,94.371,116.19
60,133.3,27.138,11.387,58.976,65.385,83.144,4.7458,43.686,153.49,3.0108,78.435,126.28,63.037,8.2855,68.148,165.46,97.931,173.34,109.24,70.301,157.12,170.76,179.68,7.9199,129.7,30.467,0.0089113,57.916,149.52,141.87,64.234,100.29,29.713,72.97,143.86,22.434,11.709,133.2,27.901,28.997,149.38,19.25,172.95,162.13,44.585,161.3,107.8,98.787,77.463,104.75
70,143.22,51.563,13.117,53.251,52.073,69.499,12.85,60.67,162.07,14.89,81.859,117.49,67.097,0.56103,58.459,171.19,76.346,178.27,84.701,49.452,168.3,158.72,175.94,7.5902,105.03,29.195,22.49,63.592,77.356,145.31,57.315,97.709,38.205,64.372,140.39,20.769,19.757,127.78,30.324,23.219,131.7,20.396,169.78,155.64,80.349,165.01,108.24,115.1,25.892,99.793
80,136.98,35.157,6.2921,83.618,47.811,77.92,4.4838,66.517,174.07,22.73,107.27,126.51,69.838,4.5562,57.232,172.21,96.95,171.06,86.627,41.461,169.25,163.84,172.35,8.2293,108.56,19.567,32.665,62.279,3.5991,156.14,56.234,103.33,61.697,74.193,129.75,24.271,11.888,120.6,20.067,11.01,144.66,16.013,164.56,145.1,132.79,156.67,109.24,72.131,114.54,88.881
90,123.02,42.437,16.213,86.666,46.939,81.201,1.5367,75.471,173.84,32.341,97.374,135.4,70.798,18.595,52.933,168.99,98.276,162.5,116.3,51.822,163.09,169.4,163.09,9.9249,77.959,35.043,49.8,62.771,59.914,157.33,65.349,100.53,59.352,70.357,122.01,12.958,1.4259,120.96,28.88,3.3346,176.25,23.112,149.43,143.55,131.14,163.17,109.02,62.687,82.072,82.236
